time,vehicle_id,origin,destination,lane,block,arrival_time,stuck_time,active,light,type
685,0,11,12,0,46,455,0,False,none,HDV
685,10,4,3,0,30,535,0,False,none,HDV
685,16,12,3,0,23,570,0,False,none,HDV
685,8,6,5,4,21,580,0,False,none,AV
685,20,5,6,4,19,590,0,False,none,AV
685,12,13,24,0,16,605,0,False,none,HDV
685,5,8,7,4,3,670,0,False,none,AV
685,17,7,8,4,2,675,0,False,none,AV
685,18,15,19,0,2,675,0,False,none,HDV
690,7,15,10,4,52,430,0,False,none,AV
690,0,11,12,0,47,455,0,False,none,HDV
690,10,4,3,0,31,535,0,False,none,HDV
690,16,12,3,0,24,570,0,False,none,HDV
690,8,6,5,4,22,580,0,False,none,AV
690,20,5,6,4,20,590,0,False,none,AV
690,12,13,24,0,17,605,0,False,none,HDV
690,5,8,7,4,4,670,0,False,none,AV
690,17,7,8,4,3,675,0,False,none,AV
690,18,15,19,0,3,675,0,False,none,HDV
695,7,15,10,4,53,430,0,False,none,AV
695,0,11,12,0,48,455,0,False,none,HDV
695,10,4,3,0,32,535,0,False,none,HDV
695,16,12,3,0,25,570,0,False,none,HDV
695,8,6,5,4,23,580,0,False,none,AV
695,20,5,6,4,21,590,0,False,none,AV
695,12,13,24,0,18,605,0,False,none,HDV
695,5,8,7,4,5,670,0,False,none,AV
695,17,7,8,4,4,675,0,False,none,AV
695,18,15,19,0,4,675,0,False,none,HDV
700,7,15,10,4,54,430,0,False,none,AV
700,0,11,12,0,49,455,0,False,none,HDV
700,10,4,3,0,33,535,0,False,none,HDV
700,16,12,3,0,26,570,0,False,none,HDV
700,8,6,5,4,24,580,0,False,none,AV
700,20,5,6,4,22,590,0,False,none,AV
700,12,13,24,0,19,605,0,False,none,HDV
700,5,8,7,4,6,670,0,False,none,AV
700,17,7,8,4,5,675,0,False,none,AV
700,18,15,19,0,5,675,0,False,none,HDV
705,7,15,10,4,55,430,0,False,none,AV
705,0,11,12,0,50,455,0,False,none,HDV
705,10,4,3,0,34,535,0,False,none,HDV
705,16,12,3,0,27,570,0,False,none,HDV
705,8,6,5,4,25,580,0,False,none,AV
705,20,5,6,4,23,590,0,False,none,AV
705,12,13,24,0,20,605,0,False,none,HDV
705,5,8,7,4,7,670,0,False,none,AV
705,17,7,8,4,6,675,0,False,none,AV
705,18,15,19,0,6,675,0,False,none,HDV
710,7,15,10,4,56,430,0,False,none,AV
710,0,11,12,0,51,455,0,False,none,HDV
710,10,4,3,0,35,535,0,False,none,HDV
710,16,12,3,0,28,570,0,False,none,HDV
710,8,6,5,4,26,580,0,False,none,AV
710,20,5,6,4,24,590,0,False,none,AV
710,12,13,24,0,21,605,0,False,none,HDV
710,5,8,7,4,8,670,0,False,none,AV
710,17,7,8,4,7,675,0,False,none,AV
710,18,15,19,0,7,675,0,False,none,HDV
715,7,15,10,4,57,430,0,False,none,AV
715,0,11,12,0,52,455,0,False,none,HDV
715,10,4,3,0,36,535,0,False,none,HDV
715,16,12,3,0,29,570,0,False,none,HDV
715,8,6,5,4,27,580,0,False,none,AV
715,20,5,6,4,25,590,0,False,none,AV
715,12,13,24,0,22,605,0,False,none,HDV
715,5,8,7,4,9,670,0,False,none,AV
715,17,7,8,4,8,675,0,False,none,AV
715,18,15,19,0,8,675,0,False,none,HDV
720,7,15,10,4,58,430,0,False,none,AV
720,0,11,12,0,53,455,0,False,none,HDV
720,10,4,3,0,37,535,0,False,none,HDV
720,16,12,3,0,30,570,0,False,none,HDV
720,8,6,5,4,28,580,0,False,none,AV
720,20,5,6,4,26,590,0,False,none,AV
720,12,13,24,0,23,605,0,False,none,HDV
720,5,8,7,4,10,670,0,False,none,AV
720,17,7,8,4,9,675,0,False,none,AV
720,18,15,19,0,9,675,0,False,none,HDV
725,7,15,10,4,59,430,0,False,red,AV
725,0,11,12,0,54,455,0,False,none,HDV
725,10,4,3,0,38,535,0,False,none,HDV
725,16,12,3,0,31,570,0,False,none,HDV
725,8,6,5,4,29,580,0,False,none,AV
725,20,5,6,4,27,590,0,False,none,AV
725,12,13,24,0,24,605,0,False,none,HDV
725,5,8,7,4,11,670,0,False,none,AV
725,17,7,8,4,10,675,0,False,none,AV
725,18,15,19,0,10,675,0,False,none,HDV
730,7,10,9,4,0,730,0,False,none,AV
730,7,10,9,4,0,730,0,False,none,AV
730,0,11,12,0,55,455,0,False,none,HDV
730,10,4,3,0,39,535,0,False,green,HDV
730,16,12,3,0,32,570,0,False,none,HDV
730,8,6,5,4,30,580,0,False,none,AV
730,20,5,6,4,28,590,0,False,none,AV
730,12,13,24,0,25,605,0,False,none,HDV
730,5,8,7,4,12,670,0,False,none,AV
730,17,7,8,4,11,675,0,False,none,AV
730,18,15,19,0,11,675,0,False,none,HDV
735,0,11,12,0,56,455,0,False,none,HDV
735,10,3,1,0,0,735,0,False,none,HDV
735,10,3,1,0,0,735,0,False,none,HDV
735,16,12,3,0,33,570,0,False,none,HDV
735,8,6,5,4,31,580,0,False,none,AV
735,20,5,6,4,29,590,0,False,none,AV
735,12,13,24,0,26,605,0,False,none,HDV
735,5,8,7,4,13,670,0,False,none,AV
735,17,7,8,4,12,675,0,False,none,AV
735,18,15,19,0,12,675,0,False,none,HDV
735,7,10,9,4,1,730,0,False,none,AV
740,0,11,12,0,57,455,0,False,none,HDV
740,16,12,3,0,34,570,0,False,none,HDV
740,8,6,5,4,32,580,0,False,none,AV
740,20,5,6,4,30,590,0,False,none,AV
740,12,13,24,0,27,605,0,False,none,HDV
740,5,8,7,4,14,670,0,False,none,AV
740,17,7,8,4,13,675,0,False,none,AV
740,18,15,19,0,13,675,0,False,none,HDV
740,7,10,9,4,2,730,0,False,none,AV
740,10,3,1,0,1,735,0,False,none,HDV
745,0,11,12,0,58,455,0,False,none,HDV
745,16,12,3,0,35,570,0,False,none,HDV
745,8,6,5,4,33,580,0,False,none,AV
745,20,5,6,4,31,590,0,False,none,AV
745,12,13,24,0,28,605,0,False,none,HDV
745,5,8,7,4,15,670,0,False,none,AV
745,17,7,8,4,14,675,0,False,none,AV
745,18,15,19,0,14,675,0,False,none,HDV
745,7,10,9,4,3,730,0,False,none,AV
745,10,3,1,0,2,735,0,False,none,HDV
750,0,11,12,0,59,455,0,False,red,HDV
750,16,12,3,0,36,570,0,False,none,HDV
750,8,6,5,4,34,580,0,False,none,AV
750,20,5,6,4,32,590,0,False,none,AV
750,12,13,24,0,29,605,0,False,none,HDV
750,5,8,7,4,16,670,0,False,none,AV
750,17,7,8,4,15,675,0,False,none,AV
750,18,15,19,0,15,675,0,False,none,HDV
750,7,10,9,4,4,730,0,False,none,AV
750,10,3,1,0,3,735,0,False,none,HDV
755,0,12,13,0,0,755,0,False,none,HDV
755,0,12,13,0,0,755,0,False,none,HDV
755,16,12,3,0,37,570,0,False,none,HDV
755,8,6,5,4,35,580,0,False,none,AV
755,20,5,6,4,33,590,0,False,none,AV
755,12,13,24,0,30,605,0,False,none,HDV
755,5,8,7,4,17,670,0,False,none,AV
755,17,7,8,4,16,675,0,False,none,AV
755,18,15,19,0,16,675,0,False,none,HDV
755,7,10,9,4,5,730,0,False,none,AV
755,10,3,1,0,4,735,0,False,none,HDV
760,16,12,3,0,38,570,0,False,none,HDV
760,8,6,5,4,36,580,0,False,none,AV
760,20,5,6,4,34,590,0,False,none,AV
760,12,13,24,0,31,605,0,False,none,HDV
760,5,8,7,4,18,670,0,False,none,AV
760,17,7,8,4,17,675,0,False,none,AV
760,18,15,19,0,17,675,0,False,none,HDV
760,7,10,9,4,6,730,0,False,none,AV
760,10,3,1,0,5,735,0,False,none,HDV
760,0,12,13,0,1,755,0,False,none,HDV
765,16,12,3,0,39,570,0,False,green,HDV
765,8,6,5,4,37,580,0,False,none,AV
765,20,5,6,4,35,590,0,False,none,AV
765,12,13,24,0,32,605,0,False,none,HDV
765,5,8,7,4,19,670,0,False,none,AV
765,17,7,8,4,18,675,0,False,none,AV
765,18,15,19,0,18,675,0,False,none,HDV
765,7,10,9,4,7,730,0,False,none,AV
765,10,3,1,0,6,735,0,False,none,HDV
765,0,12,13,0,2,755,0,False,none,HDV
770,16,3,1,0,0,770,0,False,none,HDV
770,16,3,1,0,0,770,0,False,none,HDV
770,8,6,5,4,38,580,0,False,none,AV
770,20,5,6,4,36,590,0,False,none,AV
770,12,13,24,0,33,605,0,False,none,HDV
770,5,8,7,4,20,670,0,False,none,AV
770,17,7,8,4,19,675,0,False,none,AV
770,18,15,19,0,19,675,0,False,none,HDV
770,7,10,9,4,8,730,0,False,none,AV
770,10,3,1,0,7,735,0,False,none,HDV
770,0,12,13,0,3,755,0,False,none,HDV
775,8,6,5,4,39,580,0,False,red,AV
775,20,5,6,4,37,590,0,False,none,AV
775,12,13,24,0,34,605,0,False,none,HDV
775,5,8,7,4,21,670,0,False,none,AV
775,18,15,19,0,20,675,0,False,none,HDV
775,17,7,8,4,20,675,0,False,none,AV
775,7,10,9,4,9,730,0,False,none,AV
775,10,3,1,0,8,735,0,False,none,HDV
775,0,12,13,0,4,755,0,False,none,HDV
775,16,3,1,0,1,770,0,False,none,HDV
780,8,5,4,4,0,780,0,False,none,AV
780,8,5,4,4,0,780,0,False,none,AV
780,20,5,6,4,38,590,0,False,none,AV
780,12,13,24,0,35,605,0,False,none,HDV
780,5,8,7,4,22,670,0,False,none,AV
780,18,15,19,0,21,675,0,False,none,HDV
780,17,7,8,4,21,675,0,False,none,AV
780,7,10,9,4,10,730,0,False,none,AV
780,10,3,1,0,9,735,0,False,none,HDV
780,0,12,13,0,5,755,0,False,none,HDV
780,16,3,1,0,2,770,0,False,none,HDV
785,20,5,6,4,39,590,0,False,red,AV
785,12,13,24,0,36,605,0,False,none,HDV
785,5,8,7,4,23,670,0,False,none,AV
785,18,15,19,0,22,675,0,False,none,HDV
785,17,7,8,4,22,675,0,False,none,AV
785,7,10,9,4,11,730,0,False,none,AV
785,10,3,1,0,10,735,0,False,none,HDV
785,0,12,13,0,6,755,0,False,none,HDV
785,16,3,1,0,3,770,0,False,none,HDV
785,8,5,4,4,1,780,0,False,none,AV
790,12,13,24,0,37,605,0,False,none,HDV
790,5,8,7,4,24,670,0,False,none,AV
790,18,15,19,0,23,675,0,False,none,HDV
790,17,7,8,4,23,675,0,False,none,AV
790,7,10,9,4,12,730,0,False,none,AV
790,10,3,1,0,11,735,0,False,none,HDV
790,0,12,13,0,7,755,0,False,none,HDV
790,16,3,1,0,4,770,0,False,none,HDV
790,8,5,4,4,2,780,0,False,none,AV
795,12,13,24,0,38,605,0,False,none,HDV
795,5,8,7,4,25,670,0,False,none,AV
795,18,15,19,0,24,675,0,False,none,HDV
795,17,7,8,4,24,675,0,False,none,AV
795,7,10,9,4,13,730,0,False,none,AV
795,10,3,1,0,12,735,0,False,none,HDV
795,0,12,13,0,8,755,0,False,none,HDV
795,16,3,1,0,5,770,0,False,none,HDV
795,8,5,4,4,3,780,0,False,none,AV
800,12,13,24,0,39,605,0,False,red,HDV
800,5,8,7,4,26,670,0,False,none,AV
800,18,15,19,0,25,675,0,False,none,HDV
800,17,7,8,4,25,675,0,False,none,AV
800,7,10,9,4,14,730,0,False,none,AV
800,10,3,1,0,13,735,0,False,none,HDV
800,0,12,13,0,9,755,0,False,none,HDV
800,16,3,1,0,6,770,0,False,none,HDV
800,8,5,4,4,4,780,0,False,none,AV
805,5,8,7,4,27,670,0,False,none,AV
805,18,15,19,0,26,675,0,False,none,HDV
805,17,7,8,4,26,675,0,False,none,AV
805,7,10,9,4,15,730,0,False,none,AV
805,10,3,1,0,14,735,0,False,none,HDV
805,0,12,13,0,10,755,0,False,none,HDV
805,16,3,1,0,7,770,0,False,none,HDV
805,8,5,4,4,5,780,0,False,none,AV
810,5,8,7,4,28,670,0,False,none,AV
810,18,15,19,0,27,675,0,False,none,HDV
810,17,7,8,4,27,675,0,False,none,AV
810,7,10,9,4,16,730,0,False,none,AV
810,10,3,1,0,15,735,0,False,none,HDV
810,0,12,13,0,11,755,0,False,none,HDV
810,16,3,1,0,8,770,0,False,none,HDV
810,8,5,4,4,6,780,0,False,none,AV
815,5,8,7,4,29,670,0,False,red,AV
815,18,15,19,0,28,675,0,False,none,HDV
815,17,7,8,4,28,675,0,False,none,AV
815,7,10,9,4,17,730,0,False,none,AV
815,10,3,1,0,16,735,0,False,none,HDV
815,0,12,13,0,12,755,0,False,none,HDV
815,16,3,1,0,9,770,0,False,none,HDV
815,8,5,4,4,7,780,0,False,none,AV
820,5,7,18,4,0,820,0,False,none,AV
820,5,7,18,4,0,820,0,False,none,AV
820,18,15,19,0,29,675,0,False,red,HDV
820,17,7,8,4,29,675,0,False,red,AV
820,7,10,9,4,18,730,0,False,none,AV
820,10,3,1,0,17,735,0,False,none,HDV
820,0,12,13,0,13,755,0,False,none,HDV
820,16,3,1,0,10,770,0,False,none,HDV
820,8,5,4,4,8,780,0,False,none,AV
825,18,19,17,0,0,825,0,False,none,HDV
825,18,19,17,0,0,825,0,False,none,HDV
825,17,8,6,4,0,825,0,False,none,AV
825,17,8,6,4,0,825,0,False,none,AV
825,7,10,9,4,19,730,0,False,none,AV
825,10,3,1,0,18,735,0,False,none,HDV
825,0,12,13,0,14,755,0,False,none,HDV
825,16,3,1,0,11,770,0,False,none,HDV
825,8,5,4,4,9,780,0,False,none,AV
825,5,7,18,4,1,820,0,False,none,AV
830,7,10,9,4,20,730,0,False,none,AV
830,10,3,1,0,19,735,0,False,none,HDV
830,0,12,13,0,15,755,0,False,none,HDV
830,16,3,1,0,12,770,0,False,none,HDV
830,8,5,4,4,10,780,0,False,none,AV
830,5,7,18,4,2,820,0,False,none,AV
830,18,19,17,0,1,825,0,False,none,HDV
830,17,8,6,4,1,825,0,False,none,AV
835,7,10,9,4,21,730,0,False,none,AV
835,10,3,1,0,20,735,0,False,none,HDV
835,0,12,13,0,16,755,0,False,none,HDV
835,16,3,1,0,13,770,0,False,none,HDV
835,8,5,4,4,11,780,0,False,none,AV
835,5,7,18,4,3,820,0,False,none,AV
835,18,19,17,0,2,825,0,False,none,HDV
835,17,8,6,4,2,825,0,False,none,AV
840,7,10,9,4,22,730,0,False,none,AV
840,10,3,1,0,21,735,0,False,none,HDV
840,0,12,13,0,17,755,0,False,none,HDV
840,16,3,1,0,14,770,0,False,none,HDV
840,8,5,4,4,12,780,0,False,none,AV
840,5,7,18,4,4,820,0,False,none,AV
840,18,19,17,0,3,825,0,False,none,HDV
840,17,8,6,4,3,825,0,False,none,AV
845,7,10,9,4,23,730,0,False,none,AV
845,10,3,1,0,22,735,0,False,none,HDV
845,0,12,13,0,18,755,0,False,none,HDV
845,16,3,1,0,15,770,0,False,none,HDV
845,8,5,4,4,13,780,0,False,none,AV
845,5,7,18,4,5,820,0,False,none,AV
845,18,19,17,0,4,825,0,False,none,HDV
845,17,8,6,4,4,825,0,False,none,AV
850,7,10,9,4,24,730,0,False,none,AV
850,10,3,1,0,23,735,0,False,none,HDV
850,0,12,13,0,19,755,0,False,none,HDV
850,16,3,1,0,16,770,0,False,none,HDV
850,8,5,4,4,14,780,0,False,none,AV
850,5,7,18,4,6,820,0,False,none,AV
850,18,19,17,0,5,825,0,False,none,HDV
850,17,8,6,4,5,825,0,False,none,AV
855,7,10,9,4,25,730,0,False,none,AV
855,10,3,1,0,24,735,0,False,none,HDV
855,0,12,13,0,20,755,0,False,none,HDV
855,16,3,1,0,17,770,0,False,none,HDV
855,8,5,4,4,15,780,0,False,none,AV
855,5,7,18,4,7,820,0,False,none,AV
855,18,19,17,0,6,825,0,False,none,HDV
855,17,8,6,4,6,825,0,False,none,AV
860,7,10,9,4,26,730,0,False,none,AV
860,10,3,1,0,25,735,0,False,none,HDV
860,0,12,13,0,21,755,0,False,none,HDV
860,16,3,1,0,18,770,0,False,none,HDV
860,8,5,4,4,16,780,0,False,none,AV
860,5,7,18,4,8,820,0,False,none,AV
860,18,19,17,0,7,825,0,False,none,HDV
860,17,8,6,4,7,825,0,False,none,AV
865,7,10,9,4,27,730,0,False,none,AV
865,10,3,1,0,26,735,0,False,none,HDV
865,0,12,13,0,22,755,0,False,none,HDV
865,16,3,1,0,19,770,0,False,none,HDV
865,8,5,4,4,17,780,0,False,none,AV
865,5,7,18,4,9,820,0,False,none,AV
865,18,19,17,0,8,825,0,False,none,HDV
865,17,8,6,4,8,825,0,False,none,AV
870,7,10,9,4,28,730,0,False,none,AV
870,10,3,1,0,27,735,0,False,none,HDV
870,0,12,13,0,23,755,0,False,none,HDV
870,16,3,1,0,20,770,0,False,none,HDV
870,8,5,4,4,18,780,0,False,none,AV
870,5,7,18,4,10,820,0,False,none,AV
870,18,19,17,0,9,825,0,False,none,HDV
870,17,8,6,4,9,825,0,False,none,AV
875,7,10,9,4,29,730,0,False,red,AV
875,10,3,1,0,28,735,0,False,none,HDV
875,0,12,13,0,24,755,0,False,none,HDV
875,16,3,1,0,21,770,0,False,none,HDV
875,8,5,4,4,19,780,0,False,red,AV
875,5,7,18,4,11,820,0,False,none,AV
875,18,19,17,0,10,825,0,False,none,HDV
875,17,8,6,4,10,825,0,False,none,AV
880,10,3,1,0,29,735,0,False,none,HDV
880,0,12,13,0,25,755,0,False,none,HDV
880,16,3,1,0,22,770,0,False,none,HDV
880,5,7,18,4,12,820,0,False,none,AV
880,18,19,17,0,11,825,0,False,none,HDV
880,17,8,6,4,11,825,0,False,none,AV
885,10,3,1,0,30,735,0,False,none,HDV
885,0,12,13,0,26,755,0,False,none,HDV
885,16,3,1,0,23,770,0,False,none,HDV
885,5,7,18,4,13,820,0,False,none,AV
885,18,19,17,0,12,825,0,False,none,HDV
885,17,8,6,4,12,825,0,False,none,AV
890,10,3,1,0,31,735,0,False,none,HDV
890,0,12,13,0,27,755,0,False,none,HDV
890,16,3,1,0,24,770,0,False,none,HDV
890,5,7,18,4,14,820,0,False,none,AV
890,18,19,17,0,13,825,0,False,none,HDV
890,17,8,6,4,13,825,0,False,none,AV
895,10,3,1,0,32,735,0,False,none,HDV
895,0,12,13,0,28,755,0,False,none,HDV
895,16,3,1,0,25,770,0,False,none,HDV
895,5,7,18,4,15,820,0,False,none,AV
895,18,19,17,0,14,825,0,False,none,HDV
895,17,8,6,4,14,825,0,False,none,AV
900,10,3,1,0,33,735,0,False,none,HDV
900,0,12,13,0,29,755,0,False,red,HDV
900,16,3,1,0,26,770,0,False,none,HDV
900,5,7,18,4,16,820,0,False,none,AV
900,18,19,17,0,15,825,0,False,none,HDV
900,17,8,6,4,15,825,0,False,none,AV
905,10,3,1,0,34,735,0,False,none,HDV
905,16,3,1,0,27,770,0,False,none,HDV
905,5,7,18,4,17,820,0,False,none,AV
905,18,19,17,0,16,825,0,False,none,HDV
905,17,8,6,4,16,825,0,False,none,AV
910,10,3,1,0,35,735,0,False,none,HDV
910,16,3,1,0,28,770,0,False,none,HDV
910,5,7,18,4,18,820,0,False,none,AV
910,18,19,17,0,17,825,0,False,none,HDV
910,17,8,6,4,17,825,0,False,none,AV
915,10,3,1,0,36,735,0,False,none,HDV
915,16,3,1,0,29,770,0,False,none,HDV
915,5,7,18,4,19,820,0,False,red,AV
915,18,19,17,0,18,825,0,False,none,HDV
915,17,8,6,4,18,825,0,False,none,AV
920,10,3,1,0,37,735,0,False,none,HDV
920,16,3,1,0,30,770,0,False,none,HDV
920,18,19,17,0,19,825,0,False,red,HDV
920,17,8,6,4,19,825,0,False,red,AV
925,10,3,1,0,38,735,0,False,none,HDV
925,16,3,1,0,31,770,0,False,none,HDV
930,10,3,1,0,39,735,0,False,green,HDV
930,16,3,1,0,32,770,0,False,none,HDV
935,16,3,1,0,33,770,0,False,none,HDV
940,16,3,1,0,34,770,0,False,none,HDV
945,16,3,1,0,35,770,0,False,none,HDV
950,16,3,1,0,36,770,0,False,none,HDV
955,16,3,1,0,37,770,0,False,none,HDV
960,16,3,1,0,38,770,0,False,none,HDV
965,16,3,1,0,39,770,0,False,green,HDV
